1146,28/4/2020,07:03:36,22.7,99.7,39.9,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,0,199.757,192.797,558.269,179.832,347.211,503.91,811.798,1101.935,908.839,1325.684,1290.121,1660.787,1888.65,3262.736,1473.649,1770.643,1916.456,1977.093,3414.576,3320.168,3877.005,3589.129,2879.766,5414.615,3444.635,4034.271,4033.403,3594.859,3693.968,4606.965,4967.168,4231.803,3427.803,3514.92,3661.249,3950.248,3213.113,2955.663,3662.215,2522.415,2619.61,2965.723,3098.522,2617.799,2621.014,2563.118,2570.514,1754.508,2095.883,2086.432,1869.366,1378.499,1303.726,1166.283,1844.09,1229.158,1433.755,1433.475,1842.668,1842.307,548.098,1232.968,1238.025,584.605,1632.111,1044.538,913.045,1128.476,1565.168,785.922,864.94,1018.09,513.625,370.207,821.926,468.757,750.581,849.314,235.005,316.393,160.561,81.499,576.294,167.223,339.747,86.306,87.72,0,180.362,91.73,93.333,0,96.718,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,57.052,79.292,63.331,39.954,1.89,2539.998,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1147,28/4/2020,07:09:06,22.7,99.7,40,6.8292E-08,1.83102E-05,,0,249.813,0,0,0,0,0,199.757,192.797,372.179,719.329,0,0,649.438,629.677,1666.204,441.895,1003.427,1799.184,1753.734,2610.202,2148.676,2592.864,3234.017,3577.787,2872.378,3652.185,3769.327,3378.004,4914.17,4626.199,3328.706,3505.51,3073.387,4055.716,3063.272,3721.017,4531.47,3496.538,3899.632,3762.802,3823.967,3205.276,4025.902,3500.138,2759.585,3188.62,2478.724,2767.513,1950.609,2535.636,1938.225,2715.299,1911.946,1824.688,1327.393,1251.859,1246.232,1171.724,1372.343,1440.703,1092.788,1707.163,1228.924,1745.468,1632.758,1330.891,822.147,1232.968,1444.362,621.561,762.827,905.266,913.045,992.458,1133.218,571.58,1441.566,581.765,953.874,444.249,672.485,482.884,812.805,463.262,156.67,158.197,321.122,407.496,164.655,250.834,339.747,0,0,0,90.181,91.73,0,94.995,0,97.897,0,0,0,105.67,0,0,0,0,0,117.329,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,55.442,77.648,61.55,38.542,1.894,2442.414,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1148,28/4/2020,07:14:36,22.7,99.7,40.1,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,0,199.757,192.797,0,719.329,694.421,671.88,811.798,1731.612,1817.677,2062.175,1064.407,1463.5,3225.931,3404.595,4297.372,2716.358,3469.633,4772.09,3756.043,3652.185,2973.167,4194.273,5930.31,4211.368,4920.908,2881.612,4689.991,5253.996,4955.293,5377.196,5199.622,4148.024,5074.711,4671.712,5532.56,3766.208,3315.451,3655.688,3679.454,3947.805,3667.438,3072.819,3272.775,2535.611,1710.623,3227.701,1699.495,1824.688,1956.158,1460.502,1785.731,1392.816,1599.126,1488.379,1365.985,887.725,1160.651,955.645,1433.186,1228.2,1623.871,842.405,1396.688,1152.869,1040.219,1253.456,1081.84,1311.62,996.016,857.369,937.018,727.207,513.625,814.456,672.485,454.63,305.936,231.631,626.68,711.884,642.244,244.498,411.638,0,169.874,172.611,135.725,339.117,146.898,91.73,0,0,96.718,0,0,101.633,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,53.335,74.258,59.009,38.542,1.88,2920.824,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1149,28/4/2020,07:20:06,22.7,99.7,40.1,6.8292E-08,1.83102E-05,,259.505,0,0,0,0,0,207.238,0,192.797,558.269,539.497,1041.632,1007.821,1948.332,1574.193,1969.15,2356.771,3153.628,2214.364,2832.955,3132.226,3412.604,3457.152,4072.455,3577.787,3100.016,2877.479,3834.745,3947.271,4811.322,5336.415,3911.092,4658.169,4235.616,4388.435,4414.715,3809.616,5315.775,5116.925,3563.881,4153.347,4497.123,3926.487,4104.829,3889.03,3142.86,3795.974,3442.912,3114.009,2644.311,2680.503,1854.196,2298.762,1841.119,1543.967,1137.349,1371.505,1246.232,1378.499,1303.726,1166.283,1024.496,956.011,1365.471,1023.912,818.963,1637.6,1370.246,890.477,687.792,552.499,1317.611,905.266,1053.514,846.357,838.681,658.138,792.861,872.648,963.127,582.994,1046.087,833.489,611.872,308.841,626.68,79.098,321.122,0,82.328,83.611,0,258.917,175.441,0,0,91.73,0,94.995,0,0,99.73,0,0,105.67,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,51.476,70.581,56.077,39.954,1.882,2802.205,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1150,28/4/2020,07:25:36,22.6,99.7,40.2,6.82626E-08,1.83054E-05,,0,0,0,0,0,0,0,399.495,0,1116.481,539.469,1735.964,2687.384,1298.81,2990.814,3290.935,2249.524,2866.788,4151.719,3911.975,3132.065,3286.042,3950.84,5150.178,4059.796,3424.656,4094.663,3446.049,5172.286,4113.739,4511.967,3436.069,4562.207,4517.099,5016.586,3964.029,4685.099,3940.876,4083.937,4364.365,3888.598,3249.068,3846.155,3552.083,3888.85,3142.712,3719.88,3218.222,2669.011,2570.723,2390.593,2081.695,2715.163,2336.682,1824.592,1536.9,1599.514,1107.704,1309.505,1715.338,1097.62,1092.73,1160.816,1433.676,1296.878,864.734,1045.87,342.543,958.924,1476.327,796.53,858.33,1435.967,983.227,846.312,1067.103,1357.429,864.893,1163.48,366.855,814.412,672.449,151.535,611.84,359.787,653.273,158.188,561.933,162.99,329.293,167.214,308.488,376.95,87.716,266.041,0,91.725,93.328,94.99,0,0,0,0,0,0,0,0,0,0,0,0,119.977,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,49.267,70.562,54.657,37.18,1.94,2954.801,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1151,28/4/2020,07:31:06,22.6,99.7,40.3,6.82626E-08,1.83054E-05,,0,0,0,0,0,0,0,199.747,578.363,930.401,1258.762,1215.175,2385.03,1266.362,2990.814,3483.703,2503.941,3296.806,5211.345,5385.234,4231.167,4044.359,3950.828,5163.202,3941.354,4438.709,4205.346,4092.194,3694.49,5342.55,4015.857,4723.842,4610.34,5024.856,4314.257,5010.926,4075.173,5054.066,4519.672,3860.757,3883.288,4637.346,4246.77,4104.623,3888.866,3679.285,3795.78,3143.354,3781.121,3672.461,3042.584,1794.559,2143.552,1557.788,2010.496,1770.999,1460.425,1453.868,1240.583,1509.497,891.816,887.843,1570.517,955.779,1501.649,1023.65,1296.364,1370.183,958.924,1031.632,1312.115,970.819,1666.431,917.788,775.786,1067.103,1071.654,792.819,1090.752,1100.565,1258.637,523.016,833.445,688.32,386.031,313.324,474.564,642.209,488.97,329.293,83.607,169.865,0,350.863,266.041,180.353,0,0,0,0,0,0,0,207.213,0,107.079,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,49.224,70.877,54.627,26.896,1.952,3209.28,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1152,28/4/2020,07:36:36,22.6,99.7,40.3,6.82626E-08,1.83054E-05,,79.811,249.8,0,0,0,0,207.228,199.747,963.938,372.16,1078.939,2430.35,839.807,2597.621,2990.814,2726.376,3682.266,5016.9,5072.94,5711.953,5481.114,3665.201,4444.7,5150.214,3594.604,3590.798,3794.658,5088.436,3694.49,2971.788,3720.238,5207.514,4426.43,4555.872,4832.241,4774.889,5315.479,5102.401,4201.008,5134.973,4048.535,5613.641,3886.278,4144.017,2722.179,2910.197,2963.236,2993.693,2669.029,2305.804,2579.445,2081.688,2143.544,2478.317,2315.828,1746.477,1460.425,1176.935,1309.505,1372.43,1440.467,1570.799,1570.507,817.024,2049.918,1023.657,1159.905,1772.315,899.337,1169.183,1312.115,1802.95,626.689,1615.301,916.838,924.823,1285.985,792.819,727.168,733.71,740.375,597.732,454.606,229.44,540.444,469.985,237.282,401.381,162.99,82.323,334.428,169.865,345.205,175.431,266.041,0,0,93.328,0,0,0,99.724,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,48.538,68.266,53.14,26.896,1.937,3210.953,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1153,28/4/2020,07:42:06,22.7,99.7,40.4,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,0,199.757,192.797,744.359,1798.323,1388.843,2183.611,1785.956,2046.451,2877.989,3387.859,2723.588,3736.739,2698.052,4306.811,4550.138,3580.64,3952.666,4364.396,4151.296,3762.874,5019.396,3841.687,4605.609,3130.42,4698.442,4635.621,6003.233,4240.07,5045.398,4048.231,4645.326,4093.527,4364.567,2726.706,4800.305,3549.569,5186.62,4277.944,4428.804,3087.591,2661.181,3039.866,3465.776,2594.767,2440.739,2550.923,1579.142,2175.596,1606.858,1321.407,1938.594,1240.649,1804.978,1762.799,1365.985,1024.298,1297.198,1228.687,1433.186,1296.433,1096.197,1232.968,1238.025,759.686,1386.959,1029.73,998.214,1128.476,924.872,1143.159,864.947,1090.81,807.124,746.763,1039.681,606.174,1070.776,154.421,235.005,237.295,240.841,325.997,82.328,167.223,0,172.611,0,177.37,0,183.459,0,284.984,0,0,199.459,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,50.25,70.729,55.387,44.508,1.924,3098.7,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1154,28/4/2020,07:47:36,22.7,99.7,40.5,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,207.238,199.757,385.595,930.448,1618.491,1562.448,1867.404,1766.882,2046.451,2726.516,2356.771,2866.935,3598.341,2563.15,2610.188,2401.462,2839.822,2994.444,3605.298,2766.807,3064.636,4092.416,2955.745,4422.497,4311.638,4133.572,4226.364,3564.4,4977.475,4504.839,5554.356,5199.636,4712.714,4267.122,3999.39,3738.577,3620.869,3946.975,4666.871,3662.226,3661.205,3817.129,3295.237,3272.764,3187.647,2512.521,1857.843,2478.43,1957.044,1544.956,1808.241,1315.468,1378.499,1509.577,1920.937,614.693,956.011,1433.745,1228.687,1706.174,955.267,1233.221,958.975,1513.148,1381.248,1664.357,820.823,998.214,634.768,1138.304,1143.159,1153.253,290.883,660.374,1036.58,672.485,681.946,535.388,617.683,783.351,553.688,401.402,651.994,82.328,167.223,169.874,258.917,223.445,128.838,90.181,183.459,93.333,94.995,96.718,0,99.73,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,53.014,74.822,58.094,49.581,1.952,2955.674,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1155,28/4/2020,07:53:06,22.7,99.8,40.6,6.82235E-08,1.83102E-05,,0,0,0,0,0,0,207.213,0,385.549,930.337,539.433,1388.677,1343.6,1298.722,1731.406,1514.55,3829.31,3009.921,2352.48,3507.048,3844.452,4112.238,3456.738,3832.44,3151.855,3022.211,2582.726,3445.813,4221.995,3804.972,4844.259,5479.514,3457.527,4970.8,3744.354,5078.416,4694.998,6186.445,5713.167,4441.612,4908.138,3738.476,3083.644,3648.659,3499.701,4235.505,4383.043,3143.135,3622.617,2506.983,2680.186,2296.875,1656.49,2323.417,2034.986,1606.646,1738.479,2233.282,1759.462,1232.996,1240.332,1717.935,1024.178,1257.752,1540.192,1433.637,1091.598,1507.083,1301.304,1215.699,989.017,1426.773,1282.764,893.827,1147.52,924.757,857.263,1008.971,907.576,698.306,1060.334,1096.566,454.574,535.322,754.006,488.216,632.707,240.811,407.446,164.635,167.202,228.813,112.679,87.71,88.674,0,0,0,94.983,193.411,0,99.718,0,0,0,107.072,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.03,9596.08,13.3,749.9,1,1.72,7.43,757.4,ON,52.506,73.929,57.914,51.397,1.926,3014.67,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1156,28/4/2020,07:58:36,22.7,99.7,40.6,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,0,399.515,578.392,558.269,539.497,694.421,2015.641,1298.877,1567.786,2278.284,1620.295,2723.588,3044.75,2832.955,1848.729,3265.314,2839.803,3353.777,3461.488,2530.922,2832.498,2305.357,3377.994,6103.201,5071.345,3820.797,4923.791,4257.617,4867.201,4937.811,4048.249,4851.068,4627.433,4564.206,5690.004,3835.1,4727.794,4894.255,4277.933,3261.719,4133.787,2769.309,2553.795,3860.389,3283.121,2130.765,2500.933,2407.635,2315.95,1746.58,1321.407,1384.703,1585.274,1578.194,1577.913,1092.788,1092.585,1706.839,1160.426,1501.44,818.8,1370.246,1643.957,1031.687,1381.248,554.783,1183.809,772.577,705.297,711.44,643.027,720.783,872.648,1100.624,814.456,448.323,833.489,841.324,772.103,861.686,474.59,473.547,415.756,658.621,418.057,169.874,172.611,87.72,88.685,90.181,0,279.999,189.989,0,195.794,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,54.533,76.248,59.533,38.542,1.929,2941.082,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1157,28/4/2020,08:04:06,22.7,99.7,40.7,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,0,0,385.595,930.448,719.329,1388.843,167.97,1136.517,629.677,1817.677,1325.684,1863.507,2075.966,2023.539,2218.66,2654.247,3078.047,3362.224,2907.489,2083.906,2732.636,2692.365,4011.378,2982.625,4813.017,5806.686,4005.794,4248.791,4903.19,4667.495,4695.552,4388.592,5480.248,5571.43,5690.013,4811.434,4647.651,4546.182,2971.455,4691.769,3264.539,3442.912,3114.009,2938.123,2897.848,3564.84,2382.397,2053.563,2035.236,2165.746,2323.039,2187.686,1171.724,1235.109,1783.734,887.89,1297.444,1009.338,1243.45,682.47,1060.547,1196.023,1369.964,1534.246,1498.181,1595.002,1740.917,1193.982,775.827,1478.977,729.586,504.548,727.207,1027.249,740.414,373.603,606.185,611.872,772.103,854.67,481.674,561.963,570.495,246.983,83.611,169.874,86.306,175.441,88.685,270.543,275.189,93.333,94.995,0,0,0,0,0,0,0,0,0,0,0,117.329,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,56.42,78.379,62.015,41.418,1.9,2883.066,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1158,28/4/2020,08:09:36,22.7,99.7,40.9,6.8292E-08,1.83102E-05,,259.505,0,240.458,0,0,0,0,0,385.595,372.179,0,694.421,503.91,811.798,787.097,757.366,2504.069,1146.774,1522.375,2158.442,2349.17,2907.033,2954.565,2044.669,4508.184,2758.56,3717.915,3513.14,3672.023,3805.415,2699.017,5421.171,3842.173,4314.802,5714.908,5495.906,4518.361,5141.498,4178.791,3860.953,4461.903,4556.218,3445.692,4341.646,3950.799,3771.911,4175.598,3068.68,2891.58,3085.044,3115.19,2871.445,2929.697,2265.993,1684.327,2095.901,1460.502,2077.054,1752.929,1685.756,1509.308,1570.883,1502.304,1160.651,1706.509,1979.169,1978.766,616.611,1232.968,1375.583,897.811,693.479,1253.456,913.045,1269.535,924.872,1357.501,504.548,1179.498,570.888,814.463,971.367,833.489,382.42,154.421,391.675,158.197,481.683,325.997,329.311,167.223,254.81,345.223,175.441,177.37,180.362,275.189,93.333,94.995,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,56.458,77.989,62.198,46.138,1.885,2813.351,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1159,28/4/2020,08:15:06,22.7,99.7,40.9,6.8292E-08,1.83102E-05,,259.505,0,0,0,0,0,0,0,0,372.179,539.497,1041.632,0,831.349,610.721,2120.623,1767.578,1433.467,1107.182,1618.831,1827.132,1137.547,2839.803,2155.999,2326.003,2731.647,3652.185,3123.143,3905.805,3394.02,4211.378,4724.072,4610.607,5195.604,5586.725,4381.668,5055.303,3948.195,4434.63,4822.889,5321.467,4892.807,4030.38,3134.15,4184.145,4427.341,3374.583,3293.243,3962.554,4020.796,3342.266,2705.05,2500.933,2407.628,2245.78,2584.93,2155.98,1107.762,1378.499,1372.343,1646.517,1570.89,1775.45,1228.924,1774.78,1842.668,1569.373,1438.758,1164.476,1375.583,966.88,1595.009,1586.817,857.746,775.827,1351.736,1214.607,792.861,654.486,587,1191.012,1039.681,530.402,764.84,463.262,227.989,481.674,80.28,244.498,493.966,501.669,254.81,172.611,175.441,266.055,0,91.73,0,0,0,0,0,0,103.612,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,58.088,79.71,64.061,46.138,1.871,2829.117,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1160,28/4/2020,08:20:36,22.6,99.7,40.9,6.82626E-08,1.83054E-05,,259.492,0,0,0,0,0,0,199.747,385.575,558.24,179.823,347.193,839.807,811.757,1416.701,1514.653,736.453,1720.073,1937.469,1079.166,1566.033,2022.18,1605.024,2754.746,2664.256,3652.281,3651.997,2692.226,4803.223,3342.047,4612.222,4034.951,4994.578,4033.199,3594.641,4128.148,4179.587,4928.141,4813.452,4532.203,4626.905,5206.834,3806.166,3315.289,3538.819,3679.177,2993.435,3485.308,2743.15,2819.949,2217.226,2225.26,2429.357,2124.264,2105.305,1850.162,1704.936,2146.176,1585.197,1029.203,1440.626,1434.208,705.74,523.253,1689.435,813.488,1182.33,1027.63,1241.378,1298.224,552.47,624.098,974.85,912.996,1057.89,1707.372,571.549,648.67,751.318,1002.827,370.187,1344.898,1136.515,535.36,463.237,548.316,553.658,639.296,410.432,246.97,250.821,339.729,172.602,87.716,266.041,180.353,91.725,0,189.979,0,0,199.449,0,0,0,0,109.281,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,56.098,79.774,62.502,59.352,1.917,2633.13,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1161,28/4/2020,08:26:06,22.7,99.7,40.9,6.8292E-08,1.83102E-05,,259.505,0,0,0,0,0,207.238,199.757,578.392,186.09,0,868.027,1679.701,1298.877,2361.29,1514.731,2062.175,1146.774,1735.582,2085.536,2479.679,2737.596,2634.932,2515.333,3256.388,1821.098,3209.496,3942.418,3841.698,2754.346,3732.044,3149.381,4729.205,3954.217,4204.072,3063.272,4872.765,4301.466,4030.457,4564.185,4461.899,3173.08,4807.914,3891.345,3477.164,3738.87,3053.839,3218.364,3188.189,2363.98,2812.098,2799.666,2358.03,1699.505,1403.606,1467.118,1599.598,1730.878,1309.574,1372.353,823.259,1639.182,1024.305,751.009,1062.865,1667.223,1023.5,1438.758,1027.473,1238.025,1312.185,1248.263,1323.081,491.64,846.357,1351.736,785.922,818.983,773.573,807.124,814.456,373.603,757.717,841.324,739.663,972.933,632.786,481.683,488.996,576.294,334.446,84.937,0,87.72,88.685,0,91.73,0,0,0,97.897,99.73,0,0,0,0,109.287,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,55.607,78.34,61.001,49.581,1.947,2641.143,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1162,28/4/2020,08:31:36,22.6,99.7,41,6.82626E-08,1.83054E-05,,0,0,0,0,223.069,0,0,0,578.363,1116.481,899.115,2256.754,503.884,1819.739,1698.679,2271.98,2945.813,2150.091,2214.25,1888.54,2871.06,2148.566,2716.194,2155.889,2791.046,1873.323,2162.459,2799.926,2427.818,3702.365,3409.026,4133.349,2881.477,3376.612,2672.938,3783.855,4429.536,3446.777,4045.97,4532.199,3552.796,3905.129,2964.734,2841.669,3811.07,2989.405,2125.63,1871.044,2346.791,2522.713,1955.94,1940.889,1913.274,1641.651,1193.002,1886.203,1390.881,1246.173,1654.111,1543.898,1474.847,956.146,955.961,1638.479,1501.655,887.163,955.216,1233.155,967.4,816.795,207.176,762.786,1044.482,842.766,775.786,853.682,857.324,1297.34,799.885,660.339,296.15,597.732,1060.748,688.32,514.2,653.273,395.47,481.657,162.99,329.293,167.214,84.932,258.904,0,177.36,0,91.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,53.517,74.852,58.087,55.232,1.965,2401.133,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1163,28/4/2020,08:37:06,22.7,99.7,40.9,6.8292E-08,1.83102E-05,,0,0,0,0,0,0,207.238,399.515,192.797,186.09,179.832,868.027,167.97,1461.237,1416.774,2272.097,1767.578,2211.181,1601.898,2428.247,1305.094,2148.676,1728.576,2754.888,2325.991,2845.483,3652.207,2153.892,4433.659,5348.151,3008.14,4796.861,3386.913,4070.008,3743.187,5012.382,3842.14,3200.044,3349.711,3189.484,4461.882,4134.276,3988.926,3426.495,2722.321,2742.353,3053.851,2918.981,2553.806,2024.062,2123.974,1771.824,1929.302,1770.317,1193.065,2045.558,2373.145,1218.394,1654.199,1372.343,1715.122,887.89,1160.871,1228.924,1433.475,1569.69,750.567,685.123,1164.476,1238.025,828.749,1248.263,835.63,772.577,987.416,782.584,643.027,792.861,1236.252,880.499,666.373,821.926,530.402,714.518,822.903,705.016,553.688,553.827,171.258,164.655,167.223,339.747,86.306,87.72,354.74,180.362,0,279.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,54.955,78.503,61.167,38.542,1.942,2487.152,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1164,28/4/2020,08:42:36,22.6,99.7,40.8,6.82626E-08,1.83054E-05,,0,0,0,0,0,0,0,199.747,0,0,539.469,694.386,503.884,649.405,629.645,302.931,1178.325,1433.394,1383.906,1483.853,1435.53,1895.794,1975.445,1916.345,2209.578,2276.272,2545.331,3122.982,2692.086,3953.782,4216.358,2165.088,3553.804,4220.765,3778.99,4594.701,3455.052,3921.248,3581.633,3441.11,3470.173,4393.268,4086.526,3709.964,4044.497,2989.325,3416.203,3218.207,3113.872,2350.386,2535.485,1579.212,2429.35,2124.267,1473.709,1606.766,1599.514,2007.713,1559.77,1260.36,1715.032,1434.215,1160.809,1160.589,1569.916,1433.11,1637.513,1233.155,479.462,1444.292,1243.056,1317.547,835.586,983.227,987.364,1209.383,571.549,936.968,1018.035,366.855,888.45,597.732,681.909,229.44,77.206,313.324,316.376,240.829,162.99,329.293,0,84.932,86.301,0,0,0,0,93.328,0,0,195.784,0,0,0,105.665,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,59.086,78.737,63.992,47.829,1.845,2344.697,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1165,28/4/2020,08:48:06,22.7,99.7,40.8,6.8292E-08,1.83102E-05,,0,0,240.458,0,0,0,0,0,0,930.448,179.832,347.211,671.88,487.079,944.516,908.839,1620.28,1290.121,691.989,1349.026,1827.132,1516.713,2222.455,1916.444,2558.59,2504.01,2766.807,2907.754,3061.307,3291.161,3609.744,3641.472,3361.88,3658.218,4424.416,5315.705,4606.979,4008.59,3240.682,2853.742,4379.28,3091.711,3445.672,4025.89,2722.321,2529.619,2674.064,3135.705,1993.137,2791.217,1956.043,2010.011,1479.105,1778.862,1377.117,1785.485,1460.502,1800.113,1171.724,1784.046,1440.703,1322.207,1614.374,751.009,1365.208,1023.704,1023.5,685.123,1164.47,894.129,1708.081,1682.915,905.266,1123.748,1057.946,1138.304,1000.271,792.861,1090.821,660.374,524.639,890.24,985.04,611.872,694.893,470.01,711.884,401.402,81.499,246.983,250.834,169.874,86.306,0,88.685,90.181,0,93.333,0,0,0,99.73,0,0,0,107.085,0,111.583,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9594.47,13.3,749.9,1,1.72,7.43,757.3,ON,57.089,82.055,64.455,47.829,1.928,2336.065,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
1166,28/4/2020,08:53:36,22.6,99.7,40.8,6.82626E-08,1.83054E-05,,0,0,0,0,0,0,0,199.747,0,0,359.646,520.789,839.807,162.351,787.056,151.465,883.744,716.697,968.734,2428.123,1566.033,2022.18,1975.414,2395.432,2442.165,3414.383,3319.997,2369.17,3272.279,3805.208,4311.431,3050.805,2729.079,3954.321,4187.068,4398.422,3460.617,3669.9,3752.173,2937.523,3552.821,3743.766,2723.012,2802.302,3772.082,2759.441,3340.306,2419.419,2619.095,2184.338,2651.905,2009.906,1500.492,1557.788,1754.415,1746.477,1877.69,1176.468,1241.066,1097.823,1097.62,1297.617,1024.244,1431.454,1708.634,1296.623,750.527,1233.155,1301.397,825.306,1173.998,762.786,974.85,670.181,1104.645,1479.329,857.324,1043.666,619.519,807.081,888.45,448.299,681.909,688.32,154.412,313.324,632.752,321.105,325.98,0,250.821,169.865,172.602,175.431,88.68,180.353,91.725,0,284.969,0,97.892,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.34,0,10.02,9592.66,13.3,749.9,1,1.72,7.43,757.2,ON,57.086,80.962,64.097,47.829,1.901,2265.769,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
